3.382220388256e+01	4.334256706390e+01
3.382168075343e+01	4.334228049562e+01
3.382117979351e+01	4.334195673842e+01
3.382070387863e+01	4.334159717655e+01
3.382025526181e+01	4.334120407493e+01
3.381983540492e+01	4.334078037991e+01
3.381944492354e+01	4.334032945162e+01
3.381908364281e+01	4.333985478894e+01
3.381875073319e+01	4.333935979800e+01
3.381844488283e+01	4.333884763032e+01
3.381816446935e+01	4.333832109248e+01
3.381790770729e+01	4.333778261430e+01
3.381767276171e+01	4.333723425685e+01
3.381745782797e+01	4.333667774372e+01
3.381726118287e+01	4.333611450251e+01
3.381708121396e+01	4.333554570865e+01
3.381691643324e+01	4.333497232670e+01
3.381676548046e+01	4.333439514711e+01
3.381662712006e+01	4.333381481773e+01
3.381650023424e+01	4.333323187002e+01
3.381638381416e+01	4.333264674078e+01
3.381627695043e+01	4.333205978978e+01
3.381617882356e+01	4.333147131407e+01
3.381608869487e+01	4.333088155958e+01
3.381600589800e+01	4.333029073049e+01
3.381592983122e+01	4.332969899672e+01
3.381585995040e+01	4.332910650011e+01
3.381579576286e+01	4.332851335934e+01
3.381573682176e+01	4.332791967395e+01
3.381568272124e+01	4.332732552763e+01
3.381563309204e+01	4.332673099090e+01
3.381558759769e+01	4.332613612329e+01
3.381554593111e+01	4.332554097516e+01
3.381550781160e+01	4.332494558919e+01
3.381547298220e+01	4.332435000157e+01
3.381544120736e+01	4.332375424309e+01
3.381541227081e+01	4.332315833992e+01
3.381538597378e+01	4.332256231437e+01
3.381536213329e+01	4.332196618544e+01
3.381534058072e+01	4.332136996936e+01
3.381532116051e+01	4.332077367997e+01
3.381530372895e+01	4.332017732909e+01
3.381528815318e+01	4.331958092682e+01
3.381527431023e+01	4.331898448179e+01
3.381526208616e+01	4.331838800136e+01
3.381525137533e+01	4.331779149182e+01
3.381524207969e+01	4.331719495853e+01
3.381523410816e+01	4.331659840605e+01
3.381522737607e+01	4.331600183829e+01
3.381522180466e+01	4.331540525855e+01
3.381521732061e+01	4.331480866963e+01
3.381521385560e+01	4.331421207391e+01
3.381521134596e+01	4.331361547341e+01
3.381520973233e+01	4.331301886979e+01
3.381520895926e+01	4.331242226450e+01
3.381520897503e+01	4.331182565869e+01
3.381520973128e+01	4.331122905336e+01
3.381521118283e+01	4.331063244931e+01
3.381521328745e+01	4.331003584720e+01
3.381521600559e+01	4.330943924757e+01
3.381521930027e+01	4.330884265085e+01
3.381522313686e+01	4.330824605736e+01
3.381522748293e+01	4.330764946736e+01
3.381523230810e+01	4.330705288104e+01
3.381523758386e+01	4.330645629853e+01
3.381524328353e+01	4.330585971992e+01
3.381524938204e+01	4.330526314526e+01
3.381525585591e+01	4.330466657455e+01
3.381526268309e+01	4.330407000777e+01
3.381526984288e+01	4.330347344490e+01
3.381527731586e+01	4.330287688586e+01
3.381528508377e+01	4.330228033059e+01
3.381529312947e+01	4.330168377901e+01
3.381530143687e+01	4.330108723101e+01
3.381530999083e+01	4.330049068649e+01
3.381531877713e+01	4.329989414535e+01
3.381532778240e+01	4.329929760747e+01
3.381533699406e+01	4.329870107275e+01
3.381534640023e+01	4.329810454106e+01
3.381535598980e+01	4.329750801229e+01
3.381536575231e+01	4.329691148632e+01
3.381537567792e+01	4.329631496305e+01
3.381538575738e+01	4.329571844235e+01
3.381539598197e+01	4.329512192413e+01
3.381540634348e+01	4.329452540827e+01
3.381541683420e+01	4.329392889466e+01
3.381542744685e+01	4.329333238322e+01
3.381543817459e+01	4.329273587383e+01
3.381544901096e+01	4.329213936640e+01
3.381545994991e+01	4.329154286085e+01
3.381547098570e+01	4.329094635708e+01
3.381548211295e+01	4.329034985501e+01
3.381549332658e+01	4.328975335456e+01
3.381550462181e+01	4.328915685565e+01
3.381551599415e+01	4.328856035820e+01
3.381552743936e+01	4.328796386215e+01
3.381553895345e+01	4.328736736742e+01
3.381555053262e+01	4.328677087395e+01
3.381556217332e+01	4.328617438168e+01
3.381557387219e+01	4.328557789054e+01
3.381558562606e+01	4.328498140049e+01
3.381559743195e+01	4.328438491147e+01
3.381560928704e+01	4.328378842342e+01
3.381562118868e+01	4.328319193630e+01
3.381563313436e+01	4.328259545005e+01
3.381564512172e+01	4.328199896465e+01
3.381565714854e+01	4.328140248004e+01
3.381566921270e+01	4.328080599618e+01
3.381568131222e+01	4.328020951304e+01
3.381569344524e+01	4.327961303058e+01
3.381570560999e+01	4.327901654877e+01
3.381571780478e+01	4.327842006756e+01
3.381573002804e+01	4.327782358695e+01
3.381574227830e+01	4.327722710688e+01
3.381575455415e+01	4.327663062734e+01
3.381576685427e+01	4.327603414831e+01
3.381577917741e+01	4.327543766974e+01
3.381579152240e+01	4.327484119163e+01
3.381580388812e+01	4.327424471395e+01
3.381581627352e+01	4.327364823668e+01
3.381582867762e+01	4.327305175979e+01
3.381584109948e+01	4.327245528328e+01
3.381585353820e+01	4.327185880711e+01
3.381586599297e+01	4.327126233128e+01
3.381587846298e+01	4.327066585577e+01
3.381589094751e+01	4.327006938057e+01
3.381590344583e+01	4.326947290565e+01
3.381591595734e+01	4.326887643101e+01
3.381592848138e+01	4.326827995663e+01
3.381594101738e+01	4.326768348250e+01
3.381595356477e+01	4.326708700861e+01
3.381596612302e+01	4.326649053495e+01
3.381597869163e+01	4.326589406151e+01
3.381599127011e+01	4.326529758828e+01
3.381600385804e+01	4.326470111525e+01
3.381601645498e+01	4.326410464240e+01
3.381602906053e+01	4.326350816974e+01
3.381604167432e+01	4.326291169725e+01
3.381605429598e+01	4.326231522493e+01
3.381606692519e+01	4.326171875277e+01
3.381607956161e+01	4.326112228076e+01
3.381609220496e+01	4.326052580890e+01
3.381610485494e+01	4.325992933718e+01
3.381611751127e+01	4.325933286560e+01
3.381613017368e+01	4.325873639414e+01
3.381614284192e+01	4.325813992280e+01
3.381615551578e+01	4.325754345159e+01
3.381616819505e+01	4.325694698049e+01
3.381618087951e+01	4.325635050950e+01
3.381619356897e+01	4.325575403862e+01
3.381620626327e+01	4.325515756784e+01
3.381621896222e+01	4.325456109716e+01
3.381623166567e+01	4.325396462658e+01
3.381624437346e+01	4.325336815608e+01
3.381625708544e+01	4.325277168568e+01
3.381626980149e+01	4.325217521537e+01
3.381628252147e+01	4.325157874513e+01
3.381629524526e+01	4.325098227498e+01
3.381630797275e+01	4.325038580491e+01
3.381632070381e+01	4.324978933491e+01
3.381633343836e+01	4.324919286499e+01
3.381634617627e+01	4.324859639514e+01
3.381635891747e+01	4.324799992536e+01
3.381637166187e+01	4.324740345565e+01
3.381638440939e+01	4.324680698601e+01
3.381639715993e+01	4.324621051643e+01
3.381640991345e+01	4.324561404691e+01
3.381642266985e+01	4.324501757746e+01
3.381643542908e+01	4.324442110806e+01
3.381644819108e+01	4.324382463873e+01
3.381646095578e+01	4.324322816945e+01
3.381647372313e+01	4.324263170023e+01
3.381648649308e+01	4.324203523107e+01
3.381649926557e+01	4.324143876196e+01
3.381651204056e+01	4.324084229290e+01
3.381652481801e+01	4.324024582390e+01
3.381653759792e+01	4.323964935495e+01
3.381655038026e+01	4.323905288605e+01
3.381656316499e+01	4.323845641720e+01
3.381657595207e+01	4.323785994840e+01
3.381658874147e+01	4.323726347965e+01
3.381660153314e+01	4.323666701095e+01
3.381661432706e+01	4.323607054230e+01
3.381662712319e+01	4.323547407370e+01
3.381663992150e+01	4.323487760514e+01
3.381665272196e+01	4.323428113663e+01
3.381666552456e+01	4.323368466817e+01
3.381667832925e+01	4.323308819975e+01
3.381669113603e+01	4.323249173137e+01
3.381670394486e+01	4.323189526304e+01
3.381671675572e+01	4.323129879476e+01
3.381672956860e+01	4.323070232651e+01
3.381674238342e+01	4.323010585831e+01
3.381675520014e+01	4.322950939015e+01
3.381676801873e+01	4.322891292203e+01
3.381678083919e+01	4.322831645395e+01
3.381679366150e+01	4.322771998590e+01
3.381680648565e+01	4.322712351790e+01
3.381681931164e+01	4.322652704994e+01
3.381683213945e+01	4.322593058202e+01
3.381684496908e+01	4.322533411413e+01
3.381685780051e+01	4.322473764629e+01
3.381687063374e+01	4.322414117848e+01
3.381688346877e+01	4.322354471071e+01
3.381689630557e+01	4.322294824298e+01
3.381690914416e+01	4.322235177529e+01
3.381692198451e+01	4.322175530764e+01
3.381693482663e+01	4.322115884003e+01
3.381694767052e+01	4.322056237245e+01
3.381696051623e+01	4.321996590491e+01
3.381697336376e+01	4.321936943741e+01
3.381698621309e+01	4.321877296995e+01
3.381699906422e+01	4.321817650253e+01
3.381701191714e+01	4.321758003515e+01
3.381702477184e+01	4.321698356780e+01
3.381703762832e+01	4.321638710050e+01
3.381705048657e+01	4.321579063323e+01
3.381706334658e+01	4.321519416600e+01
3.381707620835e+01	4.321459769881e+01
3.381708907187e+01	4.321400123166e+01
3.381710193713e+01	4.321340476454e+01
3.381711480414e+01	4.321280829746e+01
3.381712767289e+01	4.321221183042e+01
3.381714054336e+01	4.321161536342e+01
3.381715341557e+01	4.321101889645e+01
3.381716628946e+01	4.321042242952e+01
3.381717916501e+01	4.320982596263e+01
3.381719204223e+01	4.320922949577e+01
3.381720492112e+01	4.320863302894e+01
3.381721780167e+01	4.320803656216e+01
3.381723068389e+01	4.320744009541e+01
3.381724356778e+01	4.320684362869e+01
3.381725645332e+01	4.320624716202e+01
3.381726934054e+01	4.320565069537e+01
3.381728222941e+01	4.320505422877e+01
3.381729511996e+01	4.320445776220e+01
3.381730801216e+01	4.320386129566e+01
3.381732090603e+01	4.320326482916e+01
3.381733380157e+01	4.320266836270e+01
3.381734669877e+01	4.320207189627e+01
3.381735959763e+01	4.320147542988e+01
3.381737249817e+01	4.320087896353e+01
3.381738540041e+01	4.320028249721e+01
3.381739830433e+01	4.319968603093e+01
3.381741120995e+01	4.319908956468e+01
3.381742411726e+01	4.319849309848e+01
3.381743702625e+01	4.319789663231e+01
3.381744993693e+01	4.319730016617e+01
3.381746284930e+01	4.319670370007e+01
3.381747576336e+01	4.319610723401e+01
3.381748867909e+01	4.319551076798e+01
3.381750159651e+01	4.319491430200e+01
3.381751451562e+01	4.319431783604e+01
3.381752743640e+01	4.319372137013e+01
3.381754035886e+01	4.319312490425e+01
3.381755328301e+01	4.319252843840e+01
3.381756620883e+01	4.319193197260e+01
3.381757913633e+01	4.319133550683e+01
3.381759206551e+01	4.319073904109e+01
3.381760499639e+01	4.319014257539e+01
3.381761792894e+01	4.318954610973e+01
3.381763086318e+01	4.318894964411e+01
3.381764379910e+01	4.318835317852e+01
3.381765673670e+01	4.318775671297e+01
3.381766967599e+01	4.318716024745e+01
3.381768261695e+01	4.318656378197e+01
3.381769555959e+01	4.318596731653e+01
3.381770850391e+01	4.318537085113e+01
3.381772144990e+01	4.318477438576e+01
3.381773439758e+01	4.318417792042e+01
3.381774734692e+01	4.318358145513e+01
3.381776029795e+01	4.318298498987e+01
3.381777325064e+01	4.318238852464e+01
3.381778620502e+01	4.318179205945e+01
3.381779916104e+01	4.318119559430e+01
3.381781211871e+01	4.318059912919e+01
3.381782507802e+01	4.318000266411e+01
3.381783803898e+01	4.317940619906e+01
3.381785100158e+01	4.317880973405e+01
3.381786396583e+01	4.317821326908e+01
3.381787693172e+01	4.317761680414e+01
3.381788989927e+01	4.317702033924e+01
3.381790286847e+01	4.317642387438e+01
3.381791583932e+01	4.317582740955e+01
3.381792881183e+01	4.317523094475e+01
3.381794178599e+01	4.317463447999e+01
3.381795476181e+01	4.317403801527e+01
3.381796773928e+01	4.317344155059e+01
3.381798071842e+01	4.317284508594e+01
3.381799369921e+01	4.317224862132e+01
3.381800668167e+01	4.317165215675e+01
3.381801966581e+01	4.317105569221e+01
3.381803265163e+01	4.317045922770e+01
3.381804563912e+01	4.316986276324e+01
3.381805862830e+01	4.316926629881e+01
3.381807161916e+01	4.316866983441e+01
3.381808461169e+01	4.316807337005e+01
3.381809760591e+01	4.316747690573e+01
3.381811060180e+01	4.316688044145e+01
3.381812359938e+01	4.316628397720e+01
3.381813659863e+01	4.316568751299e+01
3.381814959956e+01	4.316509104881e+01
3.381816260217e+01	4.316449458468e+01
3.381817560646e+01	4.316389812058e+01
3.381818861244e+01	4.316330165651e+01
3.381820162009e+01	4.316270519248e+01
3.381821462942e+01	4.316210872849e+01
3.381822764043e+01	4.316151226454e+01
3.381824065314e+01	4.316091580062e+01
3.381825366753e+01	4.316031933674e+01
3.381826668361e+01	4.315972287289e+01
3.381827970137e+01	4.315912640909e+01
3.381829272082e+01	4.315852994531e+01
3.381830574196e+01	4.315793348158e+01
3.381831876479e+01	4.315733701788e+01
3.381833178930e+01	4.315674055422e+01
3.381834481550e+01	4.315614409060e+01
3.381835784338e+01	4.315554762701e+01
3.381837087295e+01	4.315495116346e+01
3.381838390420e+01	4.315435469995e+01
3.381839693714e+01	4.315375823647e+01
3.381840997177e+01	4.315316177304e+01
3.381842300808e+01	4.315256530963e+01
3.381843604607e+01	4.315196884627e+01
3.381844908574e+01	4.315137238294e+01
3.381846212708e+01	4.315077591965e+01
3.381847517010e+01	4.315017945639e+01
3.381848821480e+01	4.314958299317e+01
3.381850126118e+01	4.314898652999e+01
3.381851430924e+01	4.314839006684e+01
3.381852735897e+01	4.314779360373e+01
3.381854041039e+01	4.314719714066e+01
3.381855346348e+01	4.314660067763e+01
3.381856651826e+01	4.314600421463e+01
3.381857957472e+01	4.314540775167e+01
3.381859263286e+01	4.314481128874e+01
3.381860569268e+01	4.314421482585e+01
3.381861875419e+01	4.314361836300e+01
3.381863181738e+01	4.314302190019e+01
3.381864488225e+01	4.314242543741e+01
3.381865794881e+01	4.314182897467e+01
3.381867101705e+01	4.314123251197e+01
3.381868408698e+01	4.314063604930e+01
3.381869715860e+01	4.314003958667e+01
3.381871023190e+01	4.313944312408e+01
3.381872330690e+01	4.313884666152e+01
3.381873638358e+01	4.313825019900e+01
3.381874946194e+01	4.313765373652e+01
3.381876254200e+01	4.313705727408e+01
3.381877562375e+01	4.313646081167e+01
3.381878870718e+01	4.313586434930e+01
3.381880179230e+01	4.313526788696e+01
3.381881487912e+01	4.313467142467e+01
3.381882796762e+01	4.313407496241e+01
3.381884105782e+01	4.313347850018e+01
3.381885414970e+01	4.313288203800e+01
3.381886724328e+01	4.313228557585e+01
3.381888033855e+01	4.313168911374e+01
3.381889343552e+01	4.313109265167e+01
3.381890653418e+01	4.313049618963e+01
3.381891963454e+01	4.312989972763e+01
3.381893273659e+01	4.312930326567e+01
3.381894584033e+01	4.312870680374e+01
3.381895894577e+01	4.312811034186e+01
3.381897205291e+01	4.312751388001e+01
3.381898516174e+01	4.312691741819e+01
3.381899827227e+01	4.312632095642e+01
3.381901138449e+01	4.312572449468e+01
3.381902449841e+01	4.312512803298e+01
3.381903761403e+01	4.312453157131e+01
3.381905073134e+01	4.312393510969e+01
3.381906385035e+01	4.312333864810e+01
3.381907697106e+01	4.312274218655e+01
3.381909009347e+01	4.312214572503e+01
3.381910321757e+01	4.312154926356e+01
3.381911634337e+01	4.312095280212e+01
3.381912947086e+01	4.312035634071e+01
3.381914260006e+01	4.311975987935e+01
3.381915573095e+01	4.311916341802e+01
3.381916886354e+01	4.311856695673e+01
3.381918199783e+01	4.311797049548e+01
3.381919513382e+01	4.311737403426e+01
3.381920827151e+01	4.311677757308e+01
3.381922141090e+01	4.311618111194e+01
3.381923455198e+01	4.311558465084e+01
3.381924769477e+01	4.311498818977e+01
3.381926083926e+01	4.311439172874e+01
3.381927398545e+01	4.311379526775e+01
3.381928713335e+01	4.311319880680e+01
3.381930028294e+01	4.311260234588e+01
3.381931343424e+01	4.311200588501e+01
3.381932658724e+01	4.311140942417e+01
3.381933974194e+01	4.311081296336e+01
3.381935289834e+01	4.311021650260e+01
3.381936605645e+01	4.310962004187e+01
3.381937921626e+01	4.310902358118e+01
3.381939237777e+01	4.310842712053e+01
3.381940554099e+01	4.310783065991e+01
3.381941870591e+01	4.310723419933e+01
3.381943187254e+01	4.310663773879e+01
3.381944504087e+01	4.310604127829e+01
3.381945821091e+01	4.310544481783e+01
3.381947138266e+01	4.310484835740e+01
3.381948455611e+01	4.310425189701e+01
3.381949773126e+01	4.310365543666e+01
3.381951090813e+01	4.310305897634e+01
3.381952408670e+01	4.310246251607e+01
3.381953726699e+01	4.310186605583e+01
3.381955044898e+01	4.310126959563e+01
3.381956363268e+01	4.310067313547e+01
3.381957681809e+01	4.310007667534e+01
3.381959000521e+01	4.309948021525e+01
3.381960319405e+01	4.309888375520e+01
3.381961638459e+01	4.309828729519e+01
3.381962957685e+01	4.309769083522e+01
3.381964277081e+01	4.309709437528e+01
3.381965596649e+01	4.309649791538e+01
3.381966916388e+01	4.309590145552e+01
3.381968236299e+01	4.309530499570e+01
3.381969556380e+01	4.309470853592e+01
3.381970876633e+01	4.309411207617e+01
3.381972197057e+01	4.309351561646e+01
3.381973517653e+01	4.309291915679e+01
3.381974838420e+01	4.309232269716e+01
3.381976159358e+01	4.309172623757e+01
3.381977480467e+01	4.309112977801e+01
3.381978801748e+01	4.309053331849e+01
3.381980123201e+01	4.308993685901e+01
3.381981444825e+01	4.308934039957e+01
3.381982766620e+01	4.308874394016e+01
3.381984088587e+01	4.308814748079e+01
3.381985410726e+01	4.308755102147e+01
3.381986733036e+01	4.308695456218e+01
3.381988055518e+01	4.308635810292e+01
3.381989378171e+01	4.308576164371e+01
3.381990700996e+01	4.308516518453e+01
3.381992023993e+01	4.308456872539e+01
3.381993347162e+01	4.308397226629e+01
3.381994670503e+01	4.308337580723e+01
3.381995994015e+01	4.308277934821e+01
3.381997317700e+01	4.308218288922e+01
3.381998641556e+01	4.308158643027e+01
3.381999965585e+01	4.308098997136e+01
3.382001289785e+01	4.308039351249e+01
3.382002614158e+01	4.307979705366e+01
3.382003938703e+01	4.307920059486e+01
3.382005263420e+01	4.307860413611e+01
3.382006588309e+01	4.307800767739e+01
3.382007913371e+01	4.307741121871e+01
3.382009238605e+01	4.307681476007e+01
3.382010564011e+01	4.307621830146e+01
3.382011889589e+01	4.307562184290e+01
3.382013215340e+01	4.307502538437e+01
3.382014541263e+01	4.307442892588e+01
3.382015867358e+01	4.307383246743e+01
3.382017193626e+01	4.307323600902e+01
3.382018520066e+01	4.307263955065e+01
3.382019846679e+01	4.307204309231e+01
3.382021173464e+01	4.307144663402e+01
3.382022500421e+01	4.307085017576e+01
3.382023827551e+01	4.307025371754e+01
3.382025154853e+01	4.306965725935e+01
3.382026482328e+01	4.306906080121e+01
3.382027809975e+01	4.306846434311e+01
3.382029137795e+01	4.306786788504e+01
3.382030465788e+01	4.306727142701e+01
3.382031793954e+01	4.306667496902e+01
3.382033122292e+01	4.306607851107e+01
3.382034450803e+01	4.306548205316e+01
3.382035779486e+01	4.306488559528e+01
3.382037108343e+01	4.306428913745e+01
3.382038437372e+01	4.306369267965e+01
3.382039766575e+01	4.306309622189e+01
3.382041095950e+01	4.306249976417e+01
3.382042425499e+01	4.306190330649e+01
3.382043755220e+01	4.306130684885e+01
3.382045085115e+01	4.306071039124e+01
3.382046415183e+01	4.306011393368e+01
3.382047745424e+01	4.305951747615e+01
3.382049075838e+01	4.305892101866e+01
3.382050406426e+01	4.305832456121e+01
3.382051737186e+01	4.305772810380e+01
3.382053068120e+01	4.305713164643e+01
3.382054399228e+01	4.305653518909e+01
3.382055730509e+01	4.305593873180e+01
3.382057061963e+01	4.305534227454e+01
3.382058393590e+01	4.305474581732e+01
3.382059725391e+01	4.305414936014e+01
3.382061057366e+01	4.305355290300e+01
3.382062389514e+01	4.305295644590e+01
3.382063721835e+01	4.305235998884e+01
3.382065054330e+01	4.305176353182e+01
3.382066386999e+01	4.305116707483e+01
3.382067719841e+01	4.305057061788e+01
3.382069052856e+01	4.304997416098e+01
3.382070386046e+01	4.304937770411e+01
3.382071719409e+01	4.304878124728e+01
3.382073052946e+01	4.304818479049e+01
3.382074386656e+01	4.304758833373e+01
3.382075720541e+01	4.304699187702e+01
3.382077054599e+01	4.304639542034e+01
3.382078388832e+01	4.304579896371e+01
3.382079723238e+01	4.304520250711e+01
3.382081057818e+01	4.304460605055e+01
3.382082392572e+01	4.304400959404e+01
3.382083727501e+01	4.304341313756e+01
3.382085062603e+01	4.304281668111e+01
3.382086397880e+01	4.304222022471e+01
3.382087733332e+01	4.304162376835e+01
3.382089068957e+01	4.304102731203e+01
3.382090404757e+01	4.304043085574e+01
3.382091740732e+01	4.303983439950e+01
3.382093076880e+01	4.303923794329e+01
3.382094413203e+01	4.303864148712e+01
3.382095749701e+01	4.303804503099e+01
3.382097086373e+01	4.303744857490e+01
3.382098423220e+01	4.303685211885e+01
3.382099760241e+01	4.303625566284e+01
3.382101097437e+01	4.303565920687e+01
3.382102434807e+01	4.303506275094e+01
3.382103772352e+01	4.303446629504e+01
3.382105110072e+01	4.303386983919e+01
3.382106447966e+01	4.303327338337e+01
3.382107786034e+01	4.303267692760e+01
3.382109124278e+01	4.303208047186e+01
3.382110462696e+01	4.303148401616e+01
3.382111801289e+01	4.303088756050e+01
3.382113140056e+01	4.303029110488e+01
3.382114478999e+01	4.302969464930e+01
3.382115818116e+01	4.302909819376e+01
3.382117157408e+01	4.302850173826e+01
3.382118496876e+01	4.302790528280e+01
3.382119836518e+01	4.302730882737e+01
3.382121176335e+01	4.302671237199e+01
3.382122516327e+01	4.302611591665e+01
3.382123856494e+01	4.302551946134e+01
3.382125196837e+01	4.302492300608e+01
3.382126537354e+01	4.302432655085e+01
3.382127878047e+01	4.302373009566e+01
3.382129218915e+01	4.302313364051e+01
3.382130559959e+01	4.302253718541e+01
3.382131901178e+01	4.302194073034e+01
3.382133242572e+01	4.302134427531e+01
3.382134584142e+01	4.302074782032e+01
3.382135925888e+01	4.302015136537e+01
3.382137267809e+01	4.301955491046e+01
3.382138609905e+01	4.301895845559e+01
3.382139952177e+01	4.301836200075e+01
3.382141294625e+01	4.301776554596e+01
3.382142637248e+01	4.301716909121e+01
3.382143980047e+01	4.301657263650e+01
3.382145323022e+01	4.301597618182e+01
3.382146666172e+01	4.301537972719e+01
3.382148009498e+01	4.301478327259e+01
3.382149353000e+01	4.301418681804e+01
3.382150696678e+01	4.301359036352e+01
3.382152040532e+01	4.301299390905e+01
3.382153384561e+01	4.301239745461e+01
3.382154728767e+01	4.301180100021e+01
