139,35.07317,35.80989,3.286292,14.77504,12.23157
140,35.07292,35.8084,3.288864,14.754,13.05545
141,35.07393,35.80825,3.303394,14.73694,13.35449
142,35.07456,35.80738,3.312129,14.75618,12.61899
143,35.07462,35.80674,3.317867,14.75954,13.43953
144,35.07228,35.80766,3.307342,14.7386,12.63919
145,35.07034,35.80871,3.283138,14.75403,14.10611
146,35.06818,35.8093,3.28766,14.76186,13.67739
147,35.06964,35.80911,3.314886,14.73632,13.30578
148,35.07215,35.80862,3.316255,14.71836,12.4745
149,35.07384,35.80848,3.323591,14.75309,13.36931
150,35.07337,35.80853,3.343678,14.75575,13.02484
151,35.07135,35.80696,3.336932,14.71704,13.09092
152,35.06994,35.80796,3.313542,14.71502,13.45167
153,35.06889,35.81105,3.303159,14.73466,14.20848
154,35.06661,35.81567,3.294872,14.76554,13.00071
155,35.06531,35.81602,3.293463,14.77184,13.4344
156,35.06485,35.81732,3.292299,14.76497,13.247
157,35.06575,35.81656,3.301303,14.78432,12.47095
158,35.06725,35.81472,3.309103,14.7821,12.70194
159,35.06879,35.81395,3.297941,14.80652,12.57227
160,35.06927,35.81545,3.292794,14.80707,12.51089
161,35.07119,35.8161,3.299985,14.80838,12.45389
162,35.07204,35.81668,3.289961,14.82111,12.4583
163,35.07211,35.81614,3.288314,14.82289,12.00153
164,35.07161,35.81368,3.29117,14.80553,13.20496
165,35.07228,35.8138,3.291394,14.81159,12.51073
166,35.0715,35.81411,3.288812,14.81804,12.56343
167,35.07097,35.81488,3.288639,14.7889,12.51692
168,35.07151,35.8168,3.287405,14.7757,12.78817
169,35.0719,35.81701,3.280744,14.79328,12.302
170,35.07375,35.8175,3.278335,14.79381,13.01518
171,35.07526,35.81822,3.276864,14.78769,12.93616
172,35.07716,35.81655,3.284049,14.79708,13.27777
173,35.07769,35.81525,3.281514,14.79404,14.29267
174,35.07563,35.81754,3.277221,14.80855,13.11115
175,35.07768,35.81527,3.28644,14.77714,13.69982
176,35.07972,35.81529,3.281646,14.75823,13.15431
177,35.08013,35.81906,3.277646,14.75732,13.82481
178,35.0797,35.82015,3.293905,14.77042,13.87586
179,35.07857,35.82161,3.282687,14.79125,13.62294
180,35.07975,35.82086,3.292696,14.78893,14.79452
181,35.08081,35.82124,3.291228,14.79886,13.54041
182,35.08078,35.82117,3.298236,14.78366,12.7492
183,35.08099,35.82053,3.300766,14.78838,14.82912
184,35.08278,35.81915,3.301854,14.79438,14.64428
185,35.08417,35.81688,3.326291,14.79758,13.76065
186,35.08523,35.8148,3.326236,14.76668,13.06002
187,35.08704,35.81316,3.324583,14.78415,12.37274
188,35.08654,35.81399,3.304408,14.79533,12.41827
189,35.08693,35.81387,3.298656,14.82096,12.79093
190,35.0878,35.8114,3.318384,14.76907,12.59938
191,35.08919,35.81027,3.323588,14.71757,11.9201
192,35.08693,35.81086,3.315386,14.73835,13.15956
193,35.0852,35.81026,3.326582,14.76268,14.12978
194,35.0839,35.81072,3.324152,14.75343,13.24897
195,35.08334,35.81086,3.324044,14.7798,12.28982
196,35.08258,35.81124,3.327245,14.79204,13.20981
197,35.08529,35.80754,3.340108,14.7783,14.37071
198,35.08534,35.8046,3.326056,14.76079,13.38442
199,35.08699,35.805,3.329006,14.75659,13.97149
200,35.08747,35.80635,3.333057,14.74784,13.6044
201,35.08758,35.80642,3.328651,14.73412,13.49
202,35.0851,35.80722,3.337904,14.75425,14.09397
203,35.08524,35.80541,3.33685,14.74257,14.03858
204,35.08555,35.8032,3.333477,14.73828,13.35227
205,35.08361,35.80042,3.326979,14.72655,14.48254
206,35.0831,35.8001,3.33538,14.74756,13.51632
207,35.0831,35.80043,3.358173,14.75201,13.75942
208,35.08321,35.79917,3.349954,14.72814,12.66622
209,35.08279,35.798,3.350169,14.73628,12.64309
210,35.08322,35.79752,3.346363,14.74025,13.76488
211,35.08448,35.79833,3.338949,14.7414,13.7431
212,35.08341,35.80074,3.330897,14.74526,12.92748
213,35.0831,35.8031,3.319134,14.76387,13.36648
214,35.08358,35.8022,3.30599,14.75714,13.52934
215,35.08524,35.79939,3.318294,14.75965,13.10998
216,35.08584,35.79855,3.327837,14.75811,13.25381
217,35.08575,35.79724,3.339264,14.71455,13.92016
218,35.08355,35.7958,3.33015,14.7053,12.97502
219,35.08173,35.79454,3.331916,14.73142,13.97528
220,35.08133,35.79417,3.329028,14.7173,13.32895
221,35.0817,35.79367,3.337003,14.72936,13.56042
222,35.08273,35.79213,3.34457,14.71759,13.27359
223,35.08244,35.79242,3.356178,14.69812,13.77187
224,35.0825,35.79176,3.36778,14.70588,13.55524
225,35.08279,35.79173,3.360779,14.68512,13.72459
226,35.08158,35.79258,3.359825,14.68196,14.28037
227,35.08129,35.79229,3.384235,14.70838,13.89578
228,35.08051,35.79272,3.377048,14.68662,13.57275
229,35.08039,35.79214,3.370527,14.67804,13.35764
230,35.07866,35.79181,3.366,14.71074,13.57238
231,35.07832,35.79326,3.383903,14.70852,13.98367
232,35.07711,35.79419,3.376252,14.71282,12.93753
233,35.07623,35.79351,3.362588,14.72166,14.69851
234,35.07473,35.79548,3.353681,14.72176,13.73894
235,35.07549,35.79537,3.345374,14.73813,13.62993
236,35.07558,35.79352,3.362064,14.74167,13.54799
237,35.07446,35.79239,3.351098,14.74893,13.46135
238,35.07412,35.78994,3.335267,14.7428,14.26678
239,35.07494,35.79103,3.349722,14.73917,13.57231
240,35.07625,35.7897,3.349766,14.72648,12.66877
241,35.07647,35.78788,3.354362,14.71826,13.45738
242,35.07733,35.78974,3.365556,14.69764,13.18219
243,35.07668,35.79037,3.37139,14.7118,13.07723
244,35.07625,35.79052,3.365085,14.70877,13.94802
245,35.07662,35.79211,3.357761,14.7205,13.26415
246,35.07671,35.79441,3.353446,14.74044,12.92952
247,35.07654,35.79674,3.354017,14.76392,12.02704
248,35.07679,35.79525,3.344805,14.75111,11.92294
249,35.07658,35.7953,3.344866,14.75333,12.97654
250,35.07607,35.79625,3.356812,14.75066,12.99815
251,35.07528,35.79565,3.348317,14.76219,12.70805
252,35.07403,35.79807,3.335946,14.75848,13.06837
253,35.07445,35.79929,3.330233,14.7533,13.50902
254,35.07193,35.80153,3.323948,14.7589,12.62508
255,35.07145,35.80169,3.318472,14.75872,12.98442
256,35.06973,35.80174,3.306724,14.762,13.60938
257,35.0704,35.80411,3.312092,14.77048,13.35172
258,35.07011,35.80651,3.308503,14.77839,13.01842
259,35.07053,35.80734,3.314716,14.80803,12.95284
260,35.07115,35.80567,3.322888,14.80442,12.42685
261,35.07243,35.80377,3.313506,14.78624,12.90928
262,35.07357,35.8039,3.303009,14.79012,12.7608
263,35.07174,35.8036,3.293598,14.80367,12.91562
264,35.07159,35.80415,3.29257,14.79417,12.89571
265,35.07056,35.80352,3.301358,14.79951,12.34746
266,35.06955,35.8035,3.295146,14.79123,12.99253
267,35.07095,35.80304,3.308476,14.78996,13.5413
268,35.07243,35.80081,3.309973,14.77402,13.34158
269,35.07444,35.7985,3.311801,14.7501,12.79887
270,35.07434,35.80072,3.310362,14.75221,12.78926
271,35.07507,35.8027,3.317466,14.7682,13.18905
272,35.07625,35.80238,3.316017,14.76631,12.84896
273,35.07519,35.80071,3.302873,14.74762,11.43849
274,35.07374,35.80152,3.285825,14.76541,13.21182
275,35.07195,35.80272,3.273524,14.77692,13.06881
276,35.07116,35.80334,3.267996,14.76622,12.44494
277,35.07228,35.80359,3.28023,14.77425,12.38023
278,35.07216,35.80417,3.285904,14.77538,13.01185
279,35.07188,35.80472,3.294795,14.76535,13.08956
280,35.07124,35.80649,3.289957,14.74436,14.13505
281,35.07156,35.80878,3.284443,14.77018,12.65589
282,35.07032,35.8096,3.297506,14.78667,14.5772
283,35.07225,35.80815,3.304273,14.75997,13.01925
284,35.07405,35.80793,3.292651,14.77403,13.39882
285,35.07626,35.80861,3.294048,14.79289,14.00942
286,35.07808,35.80824,3.295067,14.77508,13.9012
287,35.0786,35.80761,3.288757,14.77609,13.16708
288,35.07768,35.81017,3.283126,14.76879,13.44955
289,35.07864,35.80867,3.297364,14.74555,13.40362
290,35.07901,35.80743,3.299259,14.73557,11.82076
291,35.07968,35.80799,3.317768,14.7446,13.61964
292,35.08012,35.80683,3.322557,14.7675,13.31568
293,35.08036,35.80561,3.320381,14.76565,12.88582
294,35.08085,35.80361,3.321943,14.76288,14.17005
295,35.0817,35.80286,3.3221,14.74436,12.91822
296,35.08139,35.80276,3.321571,14.74905,12.91743
297,35.07972,35.80268,3.322664,14.74019,13.99315
298,35.07827,35.80125,3.325043,14.74693,14.28969
299,35.07766,35.8012,3.316869,14.76894,12.70703
300,35.07648,35.80234,3.314618,14.7655,12.90768
