1,34.83257,35.56287,4.425592,12.58765
2,34.83491,35.56314,4.445775,12.57992
3,34.83688,35.5639,4.458711,12.58649
4,34.83562,35.56628,4.42361,12.60331
5,34.8357,35.56759,4.434507,12.60394
6,34.83585,35.56568,4.468303,12.58429
7,34.83583,35.56389,4.465962,12.59978
8,34.83592,35.56175,4.459499,12.59621
9,34.83571,35.56146,4.438581,12.59512
10,34.8377,35.56237,4.470798,12.59947
11,34.83632,35.56097,4.471672,12.61
12,34.83649,35.55942,4.471647,12.58738
13,34.83505,35.55995,4.471117,12.58244
14,34.83455,35.56247,4.46925,12.59334
15,34.83657,35.56563,4.478967,12.59225
16,34.83697,35.56779,4.476684,12.58501
17,34.83746,35.56797,4.46149,12.59633
18,34.83842,35.56619,4.445461,12.59377
19,34.83891,35.56411,4.447832,12.58293
20,34.84037,35.56456,4.470216,12.58756
21,34.84215,35.56419,4.495922,12.58264
22,34.84253,35.56309,4.490582,12.58685
23,34.84141,35.5645,4.473182,12.59677
24,34.84092,35.56627,4.459281,12.60106
25,34.84184,35.56411,4.464422,12.58167
26,34.84076,35.56536,4.468073,12.59084
27,34.8396,35.56726,4.466597,12.61731
28,34.83732,35.56738,4.448873,12.61203
29,34.83564,35.56729,4.429026,12.61275
30,34.83364,35.56594,4.425488,12.60869
31,34.83164,35.56672,4.432959,12.61369
32,34.83081,35.56773,4.427001,12.61506
33,34.83088,35.56777,4.440201,12.58723
34,34.83544,35.56469,4.466304,12.55679
35,34.83857,35.56218,4.483549,12.55508
36,34.8408,35.56038,4.474051,12.58613
37,34.84228,35.561,4.468311,12.60674
38,34.84147,35.56334,4.463598,12.62063
39,34.83855,35.56754,4.443454,12.62648
40,34.83537,35.56925,4.42945,12.6185
41,34.83342,35.56562,4.450798,12.59713
42,34.83183,35.55864,4.458006,12.58821
43,34.83138,35.55464,4.458058,12.59153
44,34.83257,35.55365,4.444402,12.58362
45,34.83451,35.55594,4.474655,12.59102
46,34.83724,35.55976,4.486892,12.61944
47,34.83444,35.55868,4.480217,12.6056
48,34.83165,35.55775,4.483313,12.60536
49,34.8301,35.55874,4.445467,12.60265
50,34.83158,35.55585,4.450787,12.58583
51,34.83319,35.55404,4.449028,12.57873
52,34.83645,35.5536,4.472351,12.57788
53,34.83768,35.55606,4.459816,12.58942
54,34.83802,35.55964,4.454062,12.62451
55,34.83867,35.56174,4.470933,12.62826
56,34.83964,35.55969,4.484759,12.60175
57,34.83947,35.55774,4.476529,12.58318
58,34.84106,35.55754,4.48172,12.59531
59,34.84111,35.55672,4.456796,12.59494
60,34.83669,35.55658,4.412757,12.60339
